route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"60-11-b12-1","3","9523.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9524.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9525.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9526.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9691.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9692.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9693.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9694.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9695.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9696.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9697.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9698.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9699.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9700.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9701.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9702.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9703.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9704.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-b12-1","3","9705.3.60-11-b12-1.16.I","60-11-b12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-b12-1","3","9706.3.60-11-b12-1.15.O","60-11-b12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14914.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14915.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14916.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14917.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14918.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14919.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14920.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14921.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14922.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14923.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14924.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14925.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14926.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14927.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14928.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14929.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14930.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14931.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14932.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14933.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14934.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14935.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14936.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14937.y102v.60-11-d12-1.14.O","60-11-d12-1.14.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14938.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14939.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14940.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14941.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14942.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14943.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14944.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14945.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14946.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14947.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14948.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14949.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14950.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14951.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14952.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14953.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14954.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14955.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14956.y102v.60-11-d12-1.17.I","60-11-d12-1.17.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14957.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14958.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14959.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14960.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14961.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14962.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14963.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14964.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14965.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14966.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14967.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14968.y102v.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102v","14969.y102v.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102v","14970.y102v.60-11-d12-1.17.I","60-11-d12-1.17.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18953.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18954.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18955.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18956.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18957.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18958.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18959.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18960.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18961.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18962.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18963.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18964.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18965.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18966.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18967.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18968.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18969.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18970.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18971.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18972.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18973.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18974.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18975.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18976.y102u.60-11-d12-1.14.O","60-11-d12-1.14.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18977.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18978.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18979.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18980.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18981.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18982.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18983.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18984.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18985.y102u.60-11-d12-1.17.I","60-11-d12-1.17.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18986.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18987.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18988.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18989.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18990.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18991.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18992.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18993.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18994.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18995.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18996.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18997.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","18998.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","18999.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19000.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19001.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19002.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19003.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19004.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19005.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19170.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19171.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19172.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19173.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19174.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19175.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19176.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19177.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19178.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19179.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19180.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19181.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19182.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19183.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","19184.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","19185.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","21464.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102u","21465.y102u.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102u","21466.y102u.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9686.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9687.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9688.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9689.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9690.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9691.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9692.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9693.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9694.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9695.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9696.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9697.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9698.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9699.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9700.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9701.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9702.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9703.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9704.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9705.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9706.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9707.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9708.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9709.y102w.60-11-d12-1.14.O","60-11-d12-1.14.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9710.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9711.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9712.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9713.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
"60-11-d12-1","y102w","9714.y102w.60-11-d12-1.16.I","60-11-d12-1.16.I","Blackthorn Road - Saint Pappin's Road","1"
"60-11-d12-1","y102w","9715.y102w.60-11-d12-1.15.O","60-11-d12-1.15.O","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","0"
