,datetime,rain,temp,pressure,humidity,wind_speed,wind_dir,sun,visibility,cloud_height,cloud_cover
250644,2018-08-05 12:00:00,0.0,20.5,16.8,16,5,140,0.5,30000,30,6
250645,2018-08-05 13:00:00,0.0,21.8,14.5,14,6,140,0.6,40000,40,6
250646,2018-08-05 14:00:00,0.0,24.0,14.8,14,8,130,0.6,40000,40,5
250647,2018-08-05 15:00:00,0.0,23.0,14.2,14,9,120,0.3,60000,45,6
250648,2018-08-05 16:00:00,0.0,24.0,14.8,14,7,130,0.3,60000,45,5
250649,2018-08-05 17:00:00,0.0,23.1,14.9,14,6,230,0.2,60000,45,5
250650,2018-08-05 18:00:00,0.0,22.6,14.9,14,7,240,0.4,60000,45,6
250651,2018-08-05 19:00:00,0.0,21.3,15.3,15,6,240,0.2,60000,45,6
250652,2018-08-05 20:00:00,0.0,20.3,15.7,15,6,220,0.0,60000,45,6
250653,2018-08-05 21:00:00,0.0,17.3,15.2,15,8,290,0.0,40000,45,6
250654,2018-08-05 22:00:00,0.0,15.2,14.8,14,8,270,0.0,40000,45,6
250655,2018-08-05 23:00:00,0.0,14.7,14.3,14,6,270,0.0,40000,250,5
250656,2018-08-06 00:00:00,0.0,15.1,14.2,14,7,260,0.0,40000,250,5
250657,2018-08-06 01:00:00,0.0,14.7,14.0,14,7,260,0.0,40000,220,5
250658,2018-08-06 02:00:00,0.0,14.3,13.9,13,4,260,0.0,40000,220,5
250659,2018-08-06 03:00:00,0.0,14.3,13.9,13,5,250,0.0,40000,220,5
250660,2018-08-06 04:00:00,0.0,14.1,14.1,14,5,230,0.0,40000,220,5
250661,2018-08-06 05:00:00,0.0,14.6,13.9,13,5,220,0.0,40000,22,7
250662,2018-08-06 06:00:00,0.0,15.1,14.7,14,5,220,0.0,30000,20,7
250663,2018-08-06 07:00:00,0.0,16.1,15.4,15,6,220,0.0,20000,20,7
250664,2018-08-06 08:00:00,0.0,17.1,16.1,16,7,240,0.3,30000,34,7
250665,2018-08-06 09:00:00,0.0,18.1,16.5,16,7,240,0.1,30000,14,7
250666,2018-08-06 10:00:00,0.0,18.6,16.9,16,7,230,0.0,35000,16,7
250667,2018-08-06 11:00:00,0.0,18.9,16.8,16,8,230,0.1,40000,18,7
250668,2018-08-06 12:00:00,0.0,20.0,17.2,17,8,240,0.0,40000,30,7
250669,2018-08-06 13:00:00,0.0,20.1,17.1,17,8,230,0.0,45000,35,7
250670,2018-08-06 14:00:00,0.0,19.9,17.3,17,7,220,0.1,50000,35,7
250671,2018-08-06 15:00:00,0.0,21.2,17.9,17,8,210,0.0,40000,120,7
250672,2018-08-06 16:00:00,0.0,21.6,17.3,17,7,220,0.1,40000,45,7
250673,2018-08-06 17:00:00,0.0,21.4,17.1,17,7,230,0.0,35000,50,7
250674,2018-08-06 18:00:00,0.0,20.0,18.4,18,8,290,0.0,35000,60,7
250675,2018-08-06 19:00:00,0.0,18.8,17.9,17,9,300,0.0,40000,35,7
250676,2018-08-06 20:00:00,0.2,17.2,17.2,17,10,290,0.0,6000,28,7
250677,2018-08-06 21:00:00,0.3,16.8,17.1,17,6,280,0.0,12000,40,7
250678,2018-08-06 22:00:00,0.1,16.6,17.3,17,3,230,0.0,15000,28,7
250679,2018-08-06 23:00:00,0.0,15.4,14.9,14,8,270,0.0,30000,20,7
250680,2018-08-07 00:00:00,0.0,14.6,13.9,13,11,270,0.0,20000,20,7
250681,2018-08-07 01:00:00,0.0,13.7,13.5,13,11,270,0.0,20000,32,7
250682,2018-08-07 02:00:00,0.0,13.5,13.0,13,6,250,0.0,20000,40,7
250683,2018-08-07 03:00:00,0.0,13.4,13.1,13,7,260,0.0,20000,40,7
250684,2018-08-07 04:00:00,0.0,13.1,13.1,13,10,280,0.0,20000,40,7
250685,2018-08-07 05:00:00,0.0,12.5,13.3,13,10,270,0.0,20000,25,7
250686,2018-08-07 06:00:00,0.0,13.1,13.0,13,4,250,0.8,20000,220,6
250687,2018-08-07 07:00:00,0.0,13.9,13.4,13,5,250,0.8,20000,32,6
250688,2018-08-07 08:00:00,0.0,14.8,12.1,12,7,250,0.5,50000,23,6
250689,2018-08-07 09:00:00,0.0,14.5,11.3,11,9,260,0.1,50000,33,7
250690,2018-08-07 10:00:00,0.0,15.7,12.3,12,11,270,0.2,50000,33,7
250691,2018-08-07 11:00:00,0.0,16.6,12.3,12,8,260,0.1,60000,33,7
250692,2018-08-07 12:00:00,0.0,16.5,11.8,11,10,270,0.0,60000,40,7
250693,2018-08-07 13:00:00,0.0,17.8,11.5,11,8,260,0.2,60000,48,7
250694,2018-08-07 14:00:00,0.0,17.2,10.9,10,7,260,0.0,50000,48,7
250695,2018-08-07 15:00:00,0.0,16.7,11.7,11,9,280,0.0,50000,45,7
250696,2018-08-07 16:00:00,0.0,17.8,11.1,11,7,270,0.0,50000,200,7
250697,2018-08-07 17:00:00,0.0,17.5,11.4,11,6,250,0.1,50000,60,7
250698,2018-08-07 18:00:00,0.0,17.2,11.4,11,9,250,0.8,50000,250,7
250699,2018-08-07 19:00:00,0.0,15.9,11.8,11,7,260,0.4,50000,999,3
250700,2018-08-07 20:00:00,0.0,15.1,11.5,11,5,260,0.0,50000,250,4
250701,2018-08-07 21:00:00,0.0,14.3,10.6,10,4,250,0.0,40000,250,5
250702,2018-08-07 22:00:00,0.0,13.4,10.2,10,5,240,0.0,40000,999,3
250703,2018-08-07 23:00:00,0.0,12.6,10.4,10,5,230,0.0,40000,999,2
250704,2018-08-08 00:00:00,0.0,12.4,10.0,10,6,250,0.0,40000,999,2
250705,2018-08-08 01:00:00,0.0,12.5,10.6,10,6,240,0.0,40000,999,2
250706,2018-08-08 02:00:00,0.0,12.5,10.9,10,6,230,0.0,40000,999,4
250707,2018-08-08 03:00:00,0.0,12.2,11.3,11,7,230,0.0,40000,999,4
250708,2018-08-08 04:00:00,0.0,12.5,11.8,11,7,230,0.0,40000,80,5
250709,2018-08-08 05:00:00,0.0,12.3,11.9,11,7,240,0.0,30000,80,7
250710,2018-08-08 06:00:00,0.0,12.5,12.4,12,9,240,0.0,40000,22,7
250711,2018-08-08 07:00:00,0.0,12.9,12.4,12,8,250,0.0,40000,22,7
250712,2018-08-08 08:00:00,0.0,14.2,11.6,11,10,270,0.6,40000,22,7
250713,2018-08-08 09:00:00,0.0,14.9,11.7,11,13,270,0.5,40000,23,6
250714,2018-08-08 10:00:00,0.0,15.0,11.6,11,10,270,0.2,40000,70,6
250715,2018-08-08 11:00:00,0.1,16.6,11.0,11,8,250,0.4,50000,70,6
250716,2018-08-08 12:00:00,0.0,17.3,10.8,10,12,270,0.4,60000,70,6
250717,2018-08-08 13:00:00,0.0,18.0,9.7,9,11,260,0.5,60000,60,4
250718,2018-08-08 14:00:00,0.0,18.8,10.5,10,14,270,0.6,60000,60,4
250719,2018-08-08 15:00:00,0.0,19.1,9.7,9,15,290,0.6,60000,60,4
250720,2018-08-08 16:00:00,0.0,17.6,9.2,9,13,280,0.4,60000,50,5
250721,2018-08-08 17:00:00,0.0,17.9,9.1,9,13,280,0.6,60000,50,4
250722,2018-08-08 18:00:00,0.0,17.5,9.6,9,11,260,0.6,60000,50,4
250723,2018-08-08 19:00:00,0.0,15.8,9.8,9,12,280,1.0,60000,50,4
250724,2018-08-08 20:00:00,0.0,13.4,9.2,9,11,280,0.2,60000,999,2
250725,2018-08-08 21:00:00,0.0,13.1,9.0,9,8,260,0.0,40000,999,2
250726,2018-08-08 22:00:00,0.0,11.9,9.0,9,6,250,0.0,40000,999,2
250727,2018-08-08 23:00:00,0.0,11.2,9.1,9,6,250,0.0,40000,999,2
250728,2018-08-09 00:00:00,0.0,10.3,9.2,9,8,260,0.0,40000,999,4
250729,2018-08-09 01:00:00,0.0,9.7,9.1,9,5,260,0.0,40000,200,4
250730,2018-08-09 02:00:00,0.0,8.9,8.8,8,6,250,0.0,40000,999,4
250731,2018-08-09 03:00:00,0.0,8.6,8.9,8,5,250,0.0,40000,999,2
250732,2018-08-09 04:00:00,0.0,9.3,9.1,9,5,230,0.0,40000,999,2
250733,2018-08-09 05:00:00,0.0,8.0,8.8,8,5,230,0.1,40000,999,2
250734,2018-08-09 06:00:00,0.0,9.5,9.2,9,4,210,1.0,60000,999,1
250735,2018-08-09 07:00:00,0.0,12.1,9.9,9,6,210,1.0,60000,999,1
250736,2018-08-09 08:00:00,0.0,13.6,10.0,10,8,220,1.0,50000,999,1
250737,2018-08-09 09:00:00,0.0,14.7,10.2,10,8,230,1.0,50000,999,3
250738,2018-08-09 10:00:00,0.0,15.7,9.7,9,9,230,1.0,60000,999,4
250739,2018-08-09 11:00:00,0.0,16.8,9.5,9,10,260,0.8,60000,999,4
250740,2018-08-09 12:00:00,0.0,16.9,9.1,9,8,230,0.6,60000,50,5
250741,2018-08-09 13:00:00,0.0,17.3,8.9,8,8,240,0.2,60000,70,7
250742,2018-08-09 14:00:00,0.0,17.7,8.8,8,8,250,0.2,60000,80,7
250743,2018-08-09 15:00:00,0.0,16.1,9.7,9,8,280,0.0,30000,80,7
250744,2018-08-09 16:00:00,0.0,16.5,9.4,9,11,280,0.1,40000,60,7
250745,2018-08-09 17:00:00,0.0,17.2,10.7,10,8,250,0.5,50000,100,7
250746,2018-08-09 18:00:00,0.0,15.5,9.2,9,11,270,0.0,60000,80,5
250747,2018-08-09 19:00:00,0.0,15.2,9.8,9,8,250,0.4,50000,999,3
250748,2018-08-09 20:00:00,0.0,14.7,10.7,10,7,250,0.0,40000,90,5
250749,2018-08-09 21:00:00,0.0,13.3,10.1,10,9,250,0.0,40000,90,5
250750,2018-08-09 22:00:00,0.0,12.2,10.2,10,8,260,0.0,40000,999,2
250751,2018-08-09 23:00:00,0.0,12.1,10.4,10,6,250,0.0,40000,50,5
250752,2018-08-10 00:00:00,0.0,11.6,10.0,10,5,240,0.0,40000,50,5
250753,2018-08-10 01:00:00,0.0,10.4,10.2,10,6,250,0.0,40000,999,3
250754,2018-08-10 02:00:00,0.0,10.2,10.0,10,5,240,0.0,40000,999,3
250755,2018-08-10 03:00:00,0.0,9.4,10.1,10,5,240,0.0,40000,50,4
250756,2018-08-10 04:00:00,0.0,9.7,10.4,10,4,250,0.0,40000,50,5
250757,2018-08-10 05:00:00,0.0,10.1,10.4,10,5,240,0.1,30000,60,6
250758,2018-08-10 06:00:00,0.0,9.9,10.6,10,5,250,0.6,30000,60,5
250759,2018-08-10 07:00:00,0.0,11.2,11.2,11,7,250,0.4,30000,90,6
250760,2018-08-10 08:00:00,0.0,11.8,11.5,11,7,260,0.0,35000,90,6
250761,2018-08-10 09:00:00,0.0,12.8,10.5,10,10,270,0.6,35000,50,5
250762,2018-08-10 10:00:00,0.0,15.6,9.8,9,12,280,0.7,50000,50,5
250763,2018-08-10 11:00:00,0.0,16.1,9.2,9,14,290,0.7,50000,50,5
250764,2018-08-10 12:00:00,0.0,13.8,10.7,10,14,290,0.6,50000,40,5
250765,2018-08-10 13:00:00,0.0,14.4,11.4,11,13,290,0.6,20000,43,7
250766,2018-08-10 14:00:00,0.0,17.3,10.6,10,11,280,0.9,30000,31,7
250767,2018-08-10 15:00:00,0.0,18.3,9.3,9,13,290,0.6,60000,70,7
250768,2018-08-10 16:00:00,0.0,17.2,10.7,10,14,340,0.3,60000,47,7
250769,2018-08-10 17:00:00,0.0,17.0,9.7,9,10,330,0.7,60000,70,7
250770,2018-08-10 18:00:00,0.0,16.1,10.2,10,10,290,0.2,60000,60,7
250771,2018-08-10 19:00:00,0.0,14.9,10.0,10,8,310,0.4,60000,80,5
250772,2018-08-10 20:00:00,0.0,12.0,9.4,9,6,270,0.2,60000,250,5
250773,2018-08-10 21:00:00,0.0,8.9,8.8,8,6,310,0.0,60000,999,1
250774,2018-08-10 22:00:00,0.0,6.7,8.8,8,3,280,0.0,60000,999,1
250775,2018-08-10 23:00:00,0.0,7.6,8.9,8,2,170,0.0,60000,999,1
250776,2018-08-11 00:00:00,0.0,6.6,8.6,8,3,250,0.0,60000,999,1
250777,2018-08-11 01:00:00,0.0,5.6,8.1,8,2,270,0.0,40000,999,1
250778,2018-08-11 02:00:00,0.0,5.2,8.4,8,1,210,0.0,40000,999,1
250779,2018-08-11 03:00:00,0.0,5.2,8.6,8,2,270,0.0,40000,999,1
250780,2018-08-11 04:00:00,0.0,4.5,8.4,8,1,290,0.0,40000,999,1
250781,2018-08-11 05:00:00,0.0,4.0,7.9,7,2,100,0.3,40000,999,3
250782,2018-08-11 06:00:00,0.0,8.3,10.8,10,4,120,1.0,40000,999,3
250783,2018-08-11 07:00:00,0.0,14.1,12.2,12,5,120,1.0,40000,200,5
250784,2018-08-11 08:00:00,0.0,15.9,11.6,11,7,140,0.7,60000,250,7
250785,2018-08-11 09:00:00,0.0,16.2,13.3,13,13,150,0.0,50000,47,7
250786,2018-08-11 10:00:00,0.0,16.9,14.0,14,10,150,0.0,50000,35,7
250787,2018-08-11 11:00:00,0.0,15.9,15.6,15,10,140,0.0,13000,14,7
250788,2018-08-11 12:00:00,0.0,15.3,15.5,15,11,140,0.0,12000,4,7
250789,2018-08-11 13:00:00,0.0,15.7,16.1,16,11,140,0.0,8000,5,7
250790,2018-08-11 14:00:00,0.0,15.6,16.8,16,13,140,0.0,6000,3,8
250791,2018-08-11 15:00:00,0.1,15.4,16.3,16,14,140,0.0,12000,3,8
250792,2018-08-11 16:00:00,0.0,15.9,17.1,17,12,140,0.0,4000,3,8
250793,2018-08-11 17:00:00,0.0,16.6,17.9,17,9,120,0.0,800,3,8
250794,2018-08-11 18:00:00,0.0,17.4,18.6,18,7,120,0.0,20000,200,7
250795,2018-08-11 19:00:00,0.0,17.9,19.5,19,5,140,0.0,25000,200,7
250796,2018-08-11 20:00:00,0.0,17.4,18.8,18,4,130,0.0,25000,200,7
250797,2018-08-11 21:00:00,0.0,16.8,18.5,18,2,110,0.0,25000,80,7
250798,2018-08-11 22:00:00,0.0,17.7,18.8,18,3,210,0.0,25000,20,7
250799,2018-08-11 23:00:00,0.0,18.3,18.7,18,6,200,0.0,30000,14,7
250800,2018-08-12 00:00:00,0.0,18.3,18.3,18,4,200,0.0,30000,15,8
250801,2018-08-12 01:00:00,0.0,18.3,18.3,18,2,120,0.0,30000,14,8
250802,2018-08-12 02:00:00,0.0,17.9,18.4,18,3,220,0.0,25000,50,8
250803,2018-08-12 03:00:00,0.0,17.8,18.3,18,2,130,0.0,20000,15,8
250804,2018-08-12 04:00:00,0.0,16.5,17.8,17,3,120,0.0,15000,15,8
250805,2018-08-12 05:00:00,0.0,15.9,17.5,17,2,140,0.0,12000,10,8
250806,2018-08-12 06:00:00,0.1,15.7,17.4,17,6,320,0.0,12000,12,7
250807,2018-08-12 07:00:00,0.1,15.6,16.8,16,7,310,0.0,4000,10,8
250808,2018-08-12 08:00:00,0.2,15.6,16.8,16,8,290,0.0,8000,14,8
250809,2018-08-12 09:00:00,0.0,16.4,16.9,16,6,310,0.0,20000,8,8
250810,2018-08-12 10:00:00,0.0,17.2,16.8,16,5,330,0.0,30000,14,8
250811,2018-08-12 11:00:00,0.0,18.5,17.0,17,5,310,0.0,30000,35,6
250812,2018-08-12 12:00:00,0.0,19.4,16.0,16,4,10,0.1,40000,35,6
250813,2018-08-12 13:00:00,1.2,16.9,17.6,17,6,120,0.0,7000,14,7
250814,2018-08-12 14:00:00,0.5,17.2,18.6,18,4,140,0.0,20000,32,7
250815,2018-08-12 15:00:00,0.0,19.6,17.7,17,4,130,0.1,20000,40,6
250816,2018-08-12 16:00:00,0.0,18.7,17.2,17,5,120,0.0,20000,40,6
250817,2018-08-12 17:00:00,0.0,18.8,16.7,16,4,130,0.0,20000,40,6
250818,2018-08-12 18:00:00,0.0,18.2,16.8,16,4,150,0.0,20000,25,7
250819,2018-08-12 19:00:00,0.0,18.0,16.8,16,2,130,0.0,20000,25,7
250820,2018-08-12 20:00:00,0.0,16.5,17.4,17,2,270,0.0,20000,20,7
250821,2018-08-12 21:00:00,0.0,16.3,17.3,17,4,270,0.0,25000,20,7
250822,2018-08-12 22:00:00,0.0,16.3,17.9,17,6,280,0.0,25000,45,7
250823,2018-08-12 23:00:00,0.0,16.1,17.1,17,6,340,0.0,20000,15,7
250824,2018-08-13 00:00:00,0.0,15.8,17.0,17,5,340,0.0,15000,20,8
250825,2018-08-13 01:00:00,0.0,15.9,17.1,17,5,310,0.0,15000,10,8
250826,2018-08-13 02:00:00,0.1,15.9,17.3,17,6,320,0.0,12000,6,8
250827,2018-08-13 03:00:00,0.1,15.6,16.8,16,7,320,0.0,12000,20,8
250828,2018-08-13 04:00:00,0.0,15.1,16.2,16,7,320,0.0,15000,60,7
250829,2018-08-13 05:00:00,0.0,13.8,15.4,15,7,310,0.0,25000,6,8
250830,2018-08-13 06:00:00,0.0,13.2,15.2,15,10,300,0.0,800,2,8
250831,2018-08-13 07:00:00,0.0,13.1,14.7,14,8,330,0.6,18000,999,4
250832,2018-08-13 08:00:00,0.0,15.2,14.8,14,8,290,0.8,18000,50,6
250833,2018-08-13 09:00:00,0.0,16.7,14.9,14,11,290,0.5,30000,50,7
250834,2018-08-13 10:00:00,0.0,16.8,14.1,14,12,290,0.2,35000,50,7
250835,2018-08-13 11:00:00,0.0,17.8,14.4,14,13,290,0.3,35000,50,7
250836,2018-08-13 12:00:00,0.0,19.1,14.9,14,11,270,0.0,35000,50,7
250837,2018-08-13 13:00:00,0.0,18.1,14.6,14,12,280,0.0,35000,35,7
250838,2018-08-13 14:00:00,0.0,17.6,14.4,14,11,280,0.0,35000,40,7
250839,2018-08-13 15:00:00,0.0,18.2,14.7,14,11,280,0.0,35000,40,7
250840,2018-08-13 16:00:00,0.0,17.5,14.5,14,10,280,0.0,35000,40,7
250841,2018-08-13 17:00:00,0.0,17.7,13.9,13,13,280,0.0,40000,40,7
250842,2018-08-13 18:00:00,0.0,17.8,14.4,14,11,280,0.3,40000,40,7
250843,2018-08-13 19:00:00,0.0,17.2,14.9,14,8,290,0.2,40000,40,5
250844,2018-08-13 20:00:00,0.0,16.0,14.9,14,3,240,0.0,40000,40,7
250845,2018-08-13 21:00:00,0.0,17.1,15.0,15,4,260,0.0,40000,40,7
250846,2018-08-13 22:00:00,0.0,16.5,14.9,14,9,270,0.0,40000,35,7
250847,2018-08-13 23:00:00,0.0,15.1,14.4,14,8,260,0.0,40000,999,3
250848,2018-08-14 00:00:00,0.0,14.7,14.9,14,8,250,0.0,40000,999,3
250849,2018-08-14 01:00:00,0.0,14.6,14.9,14,6,240,0.0,40000,999,3
250850,2018-08-14 02:00:00,0.0,14.7,15.6,15,6,250,0.0,8000,10,8
250851,2018-08-14 03:00:00,0.0,14.9,16.4,16,6,240,0.0,7000,7,8
250852,2018-08-14 04:00:00,0.0,15.0,16.1,16,6,240,0.0,12000,7,8
250853,2018-08-14 05:00:00,0.0,14.9,15.8,15,6,240,0.0,30000,20,7
250854,2018-08-14 06:00:00,0.0,15.4,16.2,16,8,250,0.0,25000,20,6
250855,2018-08-14 07:00:00,0.0,15.7,16.9,16,8,240,0.0,25000,18,7
250856,2018-08-14 08:00:00,0.0,16.4,16.5,16,9,250,0.2,6000,9,7
250857,2018-08-14 09:00:00,0.0,17.5,15.6,15,13,250,0.0,40000,18,7
250858,2018-08-14 10:00:00,0.0,18.2,15.6,15,13,260,0.0,50000,20,7
250859,2018-08-14 11:00:00,0.0,19.6,15.5,15,14,260,0.4,50000,25,7
250860,2018-08-14 12:00:00,0.0,19.7,16.2,16,13,250,0.1,50000,20,7
250861,2018-08-14 13:00:00,0.0,19.9,16.6,16,12,250,0.4,50000,20,7
250862,2018-08-14 14:00:00,0.0,20.2,16.6,16,14,250,0.4,50000,20,7
250863,2018-08-14 15:00:00,0.0,20.4,16.9,16,13,250,0.5,50000,30,7
250864,2018-08-14 16:00:00,0.0,20.2,17.2,17,14,250,0.4,40000,21,7
250865,2018-08-14 17:00:00,0.0,20.0,16.8,16,14,250,0.7,40000,20,6
250866,2018-08-14 18:00:00,0.0,19.8,16.9,16,12,250,0.5,40000,20,6
250867,2018-08-14 19:00:00,0.0,19.3,16.9,16,9,230,0.0,40000,20,7
250868,2018-08-14 20:00:00,0.0,18.5,16.8,16,8,230,0.0,40000,200,6
250869,2018-08-14 21:00:00,0.0,18.5,16.8,16,7,230,0.0,40000,35,6
250870,2018-08-14 22:00:00,0.0,17.4,16.1,16,7,240,0.0,30000,200,6
250871,2018-08-14 23:00:00,0.0,17.8,15.8,15,6,220,0.0,30000,30,7
250872,2018-08-15 00:00:00,0.0,17.2,16.2,16,9,230,0.0,30000,30,7
250873,2018-08-15 01:00:00,0.0,16.9,15.7,15,9,230,0.0,30000,999,3
250874,2018-08-15 02:00:00,0.0,17.3,15.6,15,9,230,0.0,30000,999,3
250875,2018-08-15 03:00:00,0.0,17.1,15.7,15,10,230,0.0,30000,40,5
250876,2018-08-15 04:00:00,0.0,17.1,15.9,15,10,220,0.0,30000,40,5
250877,2018-08-15 05:00:00,0.0,16.8,16.4,16,10,220,0.0,30000,200,7
250878,2018-08-15 06:00:00,0.0,17.5,16.6,16,11,220,0.3,30000,200,7
250879,2018-08-15 07:00:00,0.0,18.2,17.0,17,11,220,0.7,30000,200,7
250880,2018-08-15 08:00:00,0.0,19.2,17.6,17,12,230,0.8,30000,14,5
250881,2018-08-15 09:00:00,0.0,20.1,17.3,17,13,220,0.5,30000,18,5
250882,2018-08-15 10:00:00,0.0,22.1,16.9,16,13,240,0.8,30000,20,5
250883,2018-08-15 11:00:00,0.0,20.4,17.9,17,13,230,0.3,15000,20,6
250884,2018-08-15 12:00:00,0.0,20.6,18.1,18,12,220,0.2,30000,20,6
250885,2018-08-15 13:00:00,0.0,21.1,18.4,18,15,220,0.2,30000,20,7
250886,2018-08-15 14:00:00,0.0,23.0,18.5,18,14,220,0.3,30000,24,7
250887,2018-08-15 15:00:00,0.0,19.6,18.7,18,14,220,0.0,12000,22,7
250888,2018-08-15 16:00:00,0.8,17.9,19.5,19,9,230,0.0,18000,20,7
250889,2018-08-15 17:00:00,0.0,17.9,18.4,18,8,210,0.0,30000,30,7
250890,2018-08-15 18:00:00,0.0,18.2,17.8,17,7,230,0.0,20000,40,7
250891,2018-08-15 19:00:00,0.0,16.3,14.5,14,9,250,0.0,30000,40,7
250892,2018-08-15 20:00:00,0.0,16.0,13.5,13,6,250,0.0,30000,50,7
250893,2018-08-15 21:00:00,0.0,15.6,13.4,13,4,220,0.0,30000,42,7
250894,2018-08-15 22:00:00,0.0,14.1,14.3,14,7,220,0.0,6000,30,7
250895,2018-08-15 23:00:00,0.4,12.9,13.8,13,12,270,0.0,12000,19,7
250896,2018-08-16 00:00:00,0.2,13.0,13.4,13,6,240,0.0,18000,45,7
250897,2018-08-16 01:00:00,0.0,12.5,12.6,12,6,230,0.0,20000,200,7
250898,2018-08-16 02:00:00,0.0,11.6,11.6,11,6,240,0.0,30000,999,3
250899,2018-08-16 03:00:00,0.0,10.9,11.4,11,8,250,0.0,30000,999,2
250900,2018-08-16 04:00:00,0.0,11.1,11.4,11,8,240,0.0,30000,999,2
250901,2018-08-16 05:00:00,0.0,10.9,11.6,11,8,240,0.0,30000,999,2
250902,2018-08-16 06:00:00,0.0,11.1,11.6,11,8,230,0.8,25000,999,2
250903,2018-08-16 07:00:00,0.0,12.1,11.9,11,10,230,1.0,30000,999,4
250904,2018-08-16 08:00:00,0.0,13.1,11.9,11,11,240,1.0,30000,999,3
250905,2018-08-16 09:00:00,0.0,14.4,11.9,11,11,240,0.6,30000,25,5
250906,2018-08-16 10:00:00,0.0,15.1,12.8,12,10,240,0.5,30000,25,6
250907,2018-08-16 11:00:00,0.0,16.5,11.6,11,11,250,0.5,30000,25,5
250908,2018-08-16 12:00:00,0.0,15.0,12.7,12,13,250,0.4,20000,45,5
250909,2018-08-16 13:00:00,0.1,17.8,12.2,12,14,250,0.7,30000,30,5
250910,2018-08-16 14:00:00,0.0,16.4,12.4,12,15,260,0.6,30000,30,5
250911,2018-08-16 15:00:00,0.1,15.4,13.0,13,10,240,0.5,15000,30,5
250912,2018-08-16 16:00:00,0.3,16.5,13.4,13,12,230,0.7,15000,30,5
250913,2018-08-16 17:00:00,0.9,15.3,14.6,14,9,290,0.1,30000,30,5
250914,2018-08-16 18:00:00,0.0,16.7,12.4,12,10,270,0.2,30000,40,5
250915,2018-08-16 19:00:00,0.0,15.4,12.5,12,9,250,0.0,30000,30,5
250916,2018-08-16 20:00:00,0.0,14.2,11.7,11,9,260,0.0,30000,60,5
250917,2018-08-16 21:00:00,0.0,13.4,11.9,11,9,260,0.0,30000,60,5
250918,2018-08-16 22:00:00,0.0,13.0,12.2,12,8,250,0.0,30000,60,7
250919,2018-08-16 23:00:00,0.0,12.3,12.2,12,8,250,0.0,30000,999,3
250920,2018-08-17 00:00:00,0.0,12.0,12.3,12,7,240,0.0,30000,999,2
250921,2018-08-17 01:00:00,0.0,12.0,12.0,12,8,240,0.0,20000,46,7
250922,2018-08-17 02:00:00,0.0,11.8,11.6,11,9,250,0.0,20000,190,7
250923,2018-08-17 03:00:00,0.0,12.0,11.7,11,8,250,0.0,20000,170,7
250924,2018-08-17 04:00:00,0.0,12.1,12.1,12,7,250,0.0,20000,110,7
250925,2018-08-17 05:00:00,0.0,11.9,11.9,11,9,240,0.0,25000,80,7
250926,2018-08-17 06:00:00,0.0,11.9,11.9,11,8,230,0.0,25000,80,8
250927,2018-08-17 07:00:00,0.0,12.3,12.4,12,8,230,0.0,25000,30,8
250928,2018-08-17 08:00:00,0.5,12.5,12.9,12,9,220,0.0,18000,22,8
250929,2018-08-17 09:00:00,0.2,12.4,13.2,13,10,220,0.0,16000,20,8
250930,2018-08-17 10:00:00,0.4,12.8,13.5,13,10,230,0.0,18000,22,8
250931,2018-08-17 11:00:00,0.5,13.4,14.1,14,11,230,0.0,20000,22,8
250932,2018-08-17 12:00:00,0.2,14.1,14.4,14,12,230,0.0,20000,14,8
250933,2018-08-17 13:00:00,0.1,14.7,14.5,14,11,220,0.0,20000,14,7
250934,2018-08-17 14:00:00,0.2,14.9,14.9,14,12,230,0.0,20000,14,7
250935,2018-08-17 15:00:00,0.1,15.6,15.4,15,12,240,0.0,20000,14,7
250936,2018-08-17 16:00:00,0.0,16.2,16.1,16,12,240,0.0,15000,14,7
250937,2018-08-17 17:00:00,0.0,16.4,16.3,16,11,250,0.0,15000,14,7
250938,2018-08-17 18:00:00,0.0,16.9,15.9,15,12,240,0.0,30000,14,7
250939,2018-08-17 19:00:00,0.0,17.0,15.6,15,12,240,0.0,30000,30,7
250940,2018-08-17 20:00:00,0.0,16.5,15.7,15,13,250,0.0,30000,30,7
250941,2018-08-17 21:00:00,0.0,16.1,16.0,16,12,250,0.0,30000,30,7
250942,2018-08-17 22:00:00,0.0,16.0,14.7,14,12,240,0.0,30000,25,7
250943,2018-08-17 23:00:00,0.0,16.1,14.9,14,11,240,0.0,20000,15,7
250944,2018-08-18 00:00:00,0.0,16.1,14.7,14,10,240,0.0,20000,15,7
250945,2018-08-18 01:00:00,0.0,15.9,14.6,14,10,220,0.0,20000,15,7
250946,2018-08-18 02:00:00,0.0,15.8,15.1,15,10,230,0.0,20000,15,7
250947,2018-08-18 03:00:00,0.0,16.0,15.5,15,10,230,0.0,20000,15,7
250948,2018-08-18 04:00:00,0.0,15.6,15.6,15,9,240,0.0,15000,15,7
250949,2018-08-18 05:00:00,0.0,16.0,15.5,15,10,240,0.0,20000,15,7
250950,2018-08-18 06:00:00,0.0,16.2,15.3,15,10,240,0.0,20000,22,7
250951,2018-08-18 07:00:00,0.0,16.4,15.4,15,8,230,0.0,20000,22,7
250952,2018-08-18 08:00:00,0.0,16.9,15.5,15,9,220,0.0,25000,17,7
250953,2018-08-18 09:00:00,0.0,18.2,16.2,16,10,230,0.0,25000,40,7
