stopid,displaystopid,shortname,shortnamelocalized,fullname,fullnamelocalized,latitude,longitude,lastupdated,operator,op_type,routes
1022,1022,Rathmines Road,Bóthar Ráth Maonais,Rathmines Road,,53.3195161111,-6.2645380556,08/06/2020 10:29:55,bac,1,"['142', '140']"
1023,1023,Rathmines Rd,Br Ráth Maonais,Rathmines Rd,,53.3170611111,-6.2650069444,08/06/2020 10:29:55,bac,1,"['140', '142']"
1024,1024,Rathmines Road,Bóthar Ráth Maonais,Rathmines Road,,53.3158480556,-6.2650161111,08/06/2020 10:29:55,bac,1,"['142', '140']"
1025,1025,Dartry Road,Bóthar Dhartrai,Dartry Road,,53.311595,-6.2624580556,08/06/2020 10:29:55,bac,1,['142']
1026,1026,Dartry Road,Bóthar Dhartrai,Dartry Road,,53.3091030556,-6.2603038889,08/06/2020 10:29:55,bac,1,['142']
1027,1027,Milltown Road,Br Bhaile an Mhuili,Milltown Road,,53.3087311111,-6.2578880556,08/06/2020 10:29:55,bac,1,['142']
1028,1028,Milltown Road,Br Bhaile an Mhuili,Milltown Road,,53.3084938889,-6.2557019444,08/06/2020 10:29:55,bac,1,['142']
1035,1035,Churchtown Rd,Br Bhaile an Teampa,Churchtown Rd,,53.2951036111,-6.2561255556,08/06/2020 10:29:55,bac,1,['61']
1036,1036,Braemor Road,Bóthar Braemor,Braemor Road,,53.2958088889,-6.259045,08/06/2020 10:29:55,bac,1,"['14', '14C']"
1037,1037,Braemor Road,Bóthar Braemor,Braemor Road,,53.3007469444,-6.2634838889,08/06/2020 10:29:55,bac,1,"['14C', '14']"
1038,1038,Braemor Road,Bóthar Braemor,Braemor Road,,53.30181,-6.2656169444,08/06/2020 10:29:55,bac,1,"['14', '14C']"
1042,1042,Braemor Park,Páirc Braemor,Braemor Park,,53.3043319444,-6.2640180556,08/06/2020 10:29:55,bac,1,['14']
1043,1043,Braemor Road,Bóthar Braemor,Braemor Road,,53.3013119444,-6.2643019444,08/06/2020 10:29:55,bac,1,['14']
1044,1044,Braemor Road,Bóthar Braemor,Braemor Road,,53.2998188889,-6.2613469444,08/06/2020 10:29:55,bac,1,['14']
1045,1045,Braemor Road,Bóthar Braemor,Braemor Road,,53.298525,-6.2596380556,08/06/2020 10:29:55,bac,1,['14']
1046,1046,Beaumont Avenue,Ascaill Beaumont,Beaumont Avenue,,53.2933588889,-6.2573561111,08/06/2020 10:29:55,bac,1,['14']
1047,1047,Beaumont Avenue,Ascaill Beaumont,Beaumont Avenue,,53.289535,-6.25648,08/06/2020 10:29:55,bac,1,['14']
1048,1048,Barton Road,Bóthar Bhartíúin,Barton Road,,53.2875019444,-6.2573280556,08/06/2020 10:29:55,bac,1,['14']
1049,1049,Barton Road,Bóthar Bhartíúin,Barton Road,,53.28708,-6.2623369444,08/06/2020 10:29:55,bac,1,['14']
1051,1051,Barton Road,Bóthar Bhartíúin,Barton Road,,53.2873888889,-6.2607969444,08/06/2020 10:29:55,bac,1,"['14', '14C']"
1052,1052,Barton Road,Bóthar Bhartíúin,Barton Road,,53.28762,-6.25696,08/06/2020 10:29:55,bac,1,"['14C', '14']"
1053,1053,Beaumont Avenue,Ascaill Beaumont,Beaumont Avenue,,53.2899738889,-6.2567838889,08/06/2020 10:29:55,bac,1,"['14', '14C']"
1054,1054,Beaumont Avenue,Ascaill Beaumont,Beaumont Avenue,,53.293915,-6.25734,08/06/2020 10:29:55,bac,1,"['14C', '14']"
1055,1055,Churchtown Rd,Br Bhaile an Teampa,Churchtown Rd,,53.2952166667,-6.2558658333,08/06/2020 10:29:55,bac,1,['61']
1062,1062,Milltown Road,Br Bhaile an Mhuili,Milltown Road,,53.3082569444,-6.2553038889,08/06/2020 10:29:55,bac,1,['142']
1063,1063,Milltown Road,Br Bhaile an Mhuili,Milltown Road,,53.3085680556,-6.2588388889,08/06/2020 10:29:55,bac,1,['142']
1064,1064,Dartry Road,Bóthar Dhartrai,Dartry Road,,53.3094269444,-6.2609038889,08/06/2020 10:29:55,bac,1,['142']
1065,1065,Dartry Road,Bóthar Dhartrai,Dartry Road,,53.3118269444,-6.2627638889,08/06/2020 10:29:55,bac,1,['142']
1066,1066,Rathmines Rd.,Br Ráth Maonais,Rathmines Rd.,,53.3137530556,-6.26407,08/06/2020 10:29:55,bac,1,['142']
1067,1067,Rathmines Rd,Br Ráth Maonais,Rathmines Rd,,53.317045,-6.2652119444,08/06/2020 10:29:55,bac,1,"['142', '140']"
1068,1068,Rathmines Road,Bóthar Ráth Maonais,Rathmines Road,,53.3205561111,-6.2653688889,08/06/2020 10:29:55,bac,1,"['140', '142']"
1069,1069,Rathmines Road,Bóthar Ráth Maonais,Rathmines Road,,53.3232880556,-6.2655980556,08/06/2020 10:29:55,bac,1,"['142', '140', '14', '14C', '15', '15A', '15B', '15D', '65', '65B', '83A', '83']"
1070,1070,Rathmines Road,Bóthar Ráth Maonais,Rathmines Road,,53.3249688889,-6.2653,08/06/2020 10:29:55,bac,1,"['83', '83A', '65B', '65', '15D', '15B', '15A', '15', '14C', '14', '140', '142']"
1071,1071,Rathmines Road,Bóthar Ráth Maonais,Rathmines Road,,53.32729,-6.26485,08/06/2020 10:29:55,bac,1,"['142', '140', '14', '14C', '15', '15A', '15B', '15D', '65', '65B', '83A', '83']"
1072,1072,Richmond Street,Sráid Richmond,Richmond Street,,53.3310361111,-6.264575,08/06/2020 10:29:55,bac,1,"['83', '83A', '65B', '65', '15D', '15B', '15A', '15', '14C', '14', '140', '142']"
1073,1073,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4506925,-6.187045,08/06/2020 10:29:55,bac,1,['142']
1074,1074,Charlotte Way,Slí­ Charlotte,Charlotte Way,,53.33378,-6.2639188889,08/06/2020 10:29:55,bac,1,"['61', '44']"
1076,1076,Rathmines Road,Bóthar Ráth Maonais,Rathmines Road,,53.3231580556,-6.2654488889,08/06/2020 10:29:55,bac,1,"['65', '65B', '83A', '83', '142', '140', '14', '15', '15A', '15B', '15D']"
1077,1077,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.3215730556,-6.266545,08/06/2020 10:29:55,bac,1,"['15D', '15B', '15A', '15', '14', '83', '83A', '65B', '65']"
1078,1078,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.319465,-6.2687569444,08/06/2020 10:29:55,bac,1,"['65', '65B', '14', '15', '15A', '15B', '15D']"
1079,1079,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.3166480556,-6.27075,08/06/2020 10:29:55,bac,1,"['15D', '15B', '15A', '15', '14', '65B', '65']"
1080,1080,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.315005,-6.2719130556,08/06/2020 10:29:55,bac,1,"['65', '65B', '14', '15', '15A', '15B', '15D']"
1081,1081,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.31267,-6.2735680556,08/06/2020 10:29:55,bac,1,"['15D', '15B', '15A', '15', '14', '65B', '65']"
1082,1082,Terenure Rd East,Br Thí­r an Iíúir Tho,Terenure Rd East,,53.3116738889,-6.27576,08/06/2020 10:29:55,bac,1,"['65', '65B', '15', '15A']"
1083,1083,Terenure Rd East,Br Thí­r an Iíúir Tho,Terenure Rd East,,53.3111419444,-6.2782380556,08/06/2020 10:29:55,bac,1,"['15A', '15', '65B', '65']"
1085,1085,Terenure Rd East,Br Thí­r an Iíúir Tho,Terenure Rd East,,53.310095,-6.2823738889,08/06/2020 10:29:55,bac,1,"['65', '65B', '15', '15A']"
1086,1086,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.3096694444,-6.2856061111,08/06/2020 10:29:55,bac,1,['15A']
1087,1087,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.310335,-6.2893913889,08/06/2020 10:29:55,bac,1,['15A']
1088,1088,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.3109736111,-6.2931775,08/06/2020 10:29:55,bac,1,['15A']
1089,1089,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.3116555556,-6.2975027778,08/06/2020 10:29:55,bac,1,['15A']
1090,1090,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3121038889,-6.3005763889,08/06/2020 10:29:55,bac,1,"['9', '15A']"
1091,1091,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3124369444,-6.3052811111,08/06/2020 10:29:55,bac,1,['15A']
1092,1092,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3107419444,-6.3092061111,08/06/2020 10:29:55,bac,1,['15A']
1093,1093,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3099730556,-6.3116519444,08/06/2020 10:29:55,bac,1,['15A']
1094,1094,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3090538889,-6.3146780556,08/06/2020 10:29:55,bac,1,['15A']
1095,1095,Wellington Road,Bóthar Wellington,Wellington Road,,53.3069088889,-6.319965,08/06/2020 10:29:55,bac,1,"['15A', '150']"
1096,1096,Wellington Road,Bóthar Wellington,Wellington Road,,53.3060438889,-6.3213880556,08/06/2020 10:29:55,bac,1,"['150', '15A', '54A']"
1097,1097,Wellington Road,Bóthar Wellington,Wellington Road,,53.3030630556,-6.3221311111,08/06/2020 10:29:55,bac,1,"['54A', '150']"
1099,1099,Wellington Road,Bóthar Wellington,Wellington Road,,53.3012719444,-6.3233561111,08/06/2020 10:29:55,bac,1,"['150', '54A']"
1100,1100,Wellington Road,Bóthar Wellington,Wellington Road,,53.301195,-6.3235711111,08/06/2020 10:29:55,bac,1,"['54A', '150']"
1101,1101,Limekiln Road,Bóthar na Tiní­leach,Limekiln Road,,53.3047211111,-6.3226580556,08/06/2020 10:29:55,bac,1,['15A']
1102,1102,Limekiln Road,Bóthar na Tiní­leach,Limekiln Road,,53.3043830556,-6.3264161111,08/06/2020 10:29:55,bac,1,['15A']
1103,1103,Limekiln Road,Bóthar na Tiní­leach,Limekiln Road,,53.3045238889,-6.3293138889,08/06/2020 10:29:55,bac,1,['15A']
1104,1104,Limekiln Ave,Ascl na Tiní­leach,Limekiln Ave,,53.3050188889,-6.3335130556,08/06/2020 10:29:55,bac,1,['15A']
1105,1105,Limekiln Ave,Ascl na Tiní­leach,Limekiln Ave,,53.3069311111,-6.3340011111,08/06/2020 10:29:55,bac,1,['15A']
1107,1107,Limekiln Road,Bóthar na Tiní­leach,Limekiln Road,,53.304415,-6.3321019444,08/06/2020 10:29:55,bac,1,['15A']
1108,1108,Limekiln Road,Bóthar na Tiní­leach,Limekiln Road,,53.3045688889,-6.3289730556,08/06/2020 10:29:55,bac,1,['15A']
1109,1109,Limekiln Road,Bóthar na Tiní­leach,Limekiln Road,,53.3044330556,-6.3257930556,08/06/2020 10:29:55,bac,1,['15A']
1110,1110,Limekiln Road,Bóthar na Tiní­leach,Limekiln Road,,53.30472,-6.3232430556,08/06/2020 10:29:55,bac,1,['15A']
1111,1111,Wellington Road,Bóthar Wellington,Wellington Road,,53.3052788889,-6.3221519444,08/06/2020 10:29:55,bac,1,"['15A', '150', '54A']"
1112,1112,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3076730556,-6.3185711111,08/06/2020 10:29:55,bac,1,['15A']
1113,1113,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3089330556,-6.3153311111,08/06/2020 10:29:55,bac,1,['15A']
1114,1114,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3102869444,-6.3108480556,08/06/2020 10:29:55,bac,1,['15A']
1115,1115,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3114680556,-6.30749,08/06/2020 10:29:55,bac,1,['15A']
1117,1117,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.3118905556,-6.2982286111,08/06/2020 10:29:55,bac,1,['15A']
1118,1118,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.3113669444,-6.2949177778,08/06/2020 10:29:55,bac,1,['15A']
1119,1119,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.3109355556,-6.2924138889,08/06/2020 10:29:55,bac,1,['15A']
1120,1120,Terenure Rd West,Br Thí­r an Iíúir Thi,Terenure Rd West,,53.3101980556,-6.2879861111,08/06/2020 10:29:55,bac,1,['15A']
1121,1121,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3090330556,-6.2854188889,08/06/2020 10:29:55,bac,1,"['15', '49', '65B', '65']"
1122,1122,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3072588889,-6.2882988889,08/06/2020 10:29:55,bac,1,"['65', '65B', '49', '15']"
1123,1123,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3055730556,-6.29102,08/06/2020 10:29:55,bac,1,"['15', '49', '65B', '65']"
1124,1124,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3041338889,-6.2933661111,08/06/2020 10:29:55,bac,1,"['65', '65B', '49', '15']"
1125,1125,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.30108,-6.2981088889,08/06/2020 10:29:55,bac,1,"['15', '49', '65B', '65']"
1127,1127,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.2984519444,-6.3028219444,08/06/2020 10:29:55,bac,1,"['65', '65B', '49', '15']"
1130,1130,Templeogue Brg,Dr Theach Mealóg,Templeogue Brg,,53.2964,-6.3084,08/06/2020 10:29:55,bac,1,"['15', '49', '65B', '65']"
1135,1135,Marian Road,Bóthar Mhuire,Marian Road,,53.2934388889,-6.2972761111,08/06/2020 10:29:55,bac,1,"['15B', '15D']"
1137,1137,Marian Road,Bóthar Mhuire,Marian Road,,53.2943661111,-6.2971230556,08/06/2020 10:29:55,bac,1,"['15D', '15B']"
1140,1140,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2932847222,-6.3095594444,08/06/2020 10:29:55,bac,1,"['15', '49']"
1141,1141,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.2899161111,-6.3110061111,08/06/2020 10:29:55,bac,1,['15']
1142,1142,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.287545,-6.3109530556,08/06/2020 10:29:55,bac,1,['15']
1143,1143,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.2834130556,-6.3133661111,08/06/2020 10:29:55,bac,1,['15']
1144,1144,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.2823230556,-6.3150588889,08/06/2020 10:29:55,bac,1,['15']
1145,1145,Scholarstown Rd,Br Bhaile Scallart,Scholarstown Rd,,53.2818061111,-6.3181711111,08/06/2020 10:29:55,bac,1,['15']
1150,1150,Scholarstown Rd,Br Bhaile Scallart,Scholarstown Rd,,53.2818769444,-6.3183188889,08/06/2020 10:29:55,bac,1,['15']
1151,1151,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.2825511111,-6.3148469444,08/06/2020 10:29:55,bac,1,['15']
1152,1152,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.2834888889,-6.3133780556,08/06/2020 10:29:55,bac,1,['15']
1153,1153,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.286835,-6.3109680556,08/06/2020 10:29:55,bac,1,['15']
1154,1154,Knocklyon Road,Bóthar Chnoc Lí­n,Knocklyon Road,,53.2889730556,-6.3110988889,08/06/2020 10:29:55,bac,1,['15']
1155,1155,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.2967688889,-6.3071038889,08/06/2020 10:29:55,bac,1,"['15', '49', '65', '65B']"
1157,1157,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.2987080556,-6.30234,08/06/2020 10:29:55,bac,1,"['65B', '65', '49', '15']"
1158,1158,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3006038889,-6.2990061111,08/06/2020 10:29:55,bac,1,"['15', '49', '65', '65B']"
1159,1159,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3024211111,-6.2963930556,08/06/2020 10:29:55,bac,1,"['65B', '65', '49', '15']"
1160,1160,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3043780556,-6.2931830556,08/06/2020 10:29:55,bac,1,"['15', '49', '65', '65B']"
1161,1161,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.3060411111,-6.2904811111,08/06/2020 10:29:55,bac,1,"['65B', '65', '49', '15']"
1162,1162,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.30775,-6.2877180556,08/06/2020 10:29:55,bac,1,"['15', '49', '65', '65B']"
1163,1163,Templeogue Rd,Br Theach Mealóg,Templeogue Rd,,53.30893,-6.2857919444,08/06/2020 10:29:55,bac,1,"['65B', '65', '49', '15']"
1164,1164,Terenure Rd East,Br Thí­r an Iíúir Tho,Terenure Rd East,,53.3104,-6.2815930556,08/06/2020 10:29:55,bac,1,"['15', '15A', '65', '65B']"
1165,1165,Terenure Rd East,Br Thí­r an Iíúir Tho,Terenure Rd East,,53.3116880556,-6.2764069444,08/06/2020 10:29:55,bac,1,"['65B', '65', '15A', '15']"
1166,1166,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.3139069444,-6.2728769444,08/06/2020 10:29:55,bac,1,"['15', '14C', '15A', '15B', '15D', '14', '65', '65B']"
1167,1167,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.3159538889,-6.27143,08/06/2020 10:29:55,bac,1,"['65B', '65', '14', '15D', '15B', '15A', '14C', '15']"
1168,1168,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.31794,-6.2700311111,08/06/2020 10:29:55,bac,1,"['15', '14C', '15A', '15B', '15D', '14', '65', '65B']"
1169,1169,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.3200330556,-6.2685511111,08/06/2020 10:29:55,bac,1,"['65B', '65', '14', '15D', '15B', '15A', '14C', '15']"
1170,1170,Rathgar Road,Bóthar Ráth Garbh,Rathgar Road,,53.3216788889,-6.26653,08/06/2020 10:29:55,bac,1,"['15', '14C', '15A', '15B', '15D', '14', '65', '65B', '83A', '83']"
1171,1171,Gardiner Street,Sráid Ghairdinéir,Gardiner Street,,53.3503130556,-6.2542438889,08/06/2020 10:29:55,bac,1,"['41D', '41', '41B', '41C', '33', '33E']"
1172,1172,Gardiner Street,Sráid Ghairdinéir,Gardiner Street,,53.35174,-6.2552430556,08/06/2020 10:29:55,bac,1,"['33E', '33', '31B', '32', '31', '31A', '29A', '130', '41C', '41B', '41', '41D', '53', '747']"
1173,1173,Gardiner Street,Sráid Ghairdinéir,Gardiner Street,,53.35377,-6.2566669444,08/06/2020 10:29:55,bac,1,"['41D', '41', '41B', '41C', '33', '33E']"
1174,1174,Mountjoy Square,Cearnóg Mhuinseó,Mountjoy Square,,53.3562938889,-6.2586930556,08/06/2020 10:29:55,bac,1,"['33E', '33', '41C', '41B', '41', '41D', '7', '7A']"
1175,1175,Gardiner St,Sr Ghairdinéir,Gardiner St,,53.3585888889,-6.2611580556,08/06/2020 10:29:55,bac,1,"['41D', '41', '41B', '41C', '33', '33E']"
1176,1176,Clonshaugh,Cluain Seach,Clonshaugh,,53.3993519444,-6.2218638889,08/06/2020 10:29:55,bac,1,['27B']
1177,1177,Clonshaugh,Cluain Seach,Clonshaugh,,53.40089,-6.2252369444,08/06/2020 10:29:55,bac,1,['27B']
1178,1178,Clonshaugh,Cluain Seach,Clonshaugh,,53.4034480556,-6.2188430556,08/06/2020 10:29:55,bac,1,['27B']
1179,1179,Clonshaugh,Cluain Seach,Clonshaugh,,53.39993,-6.2189138889,08/06/2020 10:29:55,bac,1,['27B']
1181,1181,St. Margaret's Road,Bóthar Mhaighréide,St. Margaret's Road,,53.4056969444,-6.30064,08/06/2020 10:29:55,bac,1,"['40B', '83', '83A']"
1182,1182,St. Margaret's Road,Bóthar Mhaighréide,St. Margaret's Road,,53.4056130556,-6.3009111111,08/06/2020 10:29:55,bac,1,"['83A', '83', '40B']"
1184,1184,Talbot Street,Sráid Thalbóid,Talbot Street,,53.35078,-6.253905,08/06/2020 10:29:55,bac,1,"['42', '43', '53']"
1185,1185,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3763711111,-6.2215061111,08/06/2020 10:29:55,bac,1,['14']
1186,1186,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3776419444,-6.2263219444,08/06/2020 10:29:55,bac,1,['14']
1187,1187,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3786061111,-6.23134,08/06/2020 10:29:55,bac,1,['14']
1188,1188,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3800138889,-6.2355769444,08/06/2020 10:29:55,bac,1,['14']
1190,1190,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3801580556,-6.2357711111,08/06/2020 10:29:55,bac,1,"['14', '14C']"
1191,1191,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3792130556,-6.2330530556,08/06/2020 10:29:55,bac,1,"['14C', '14']"
1192,1192,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3786369444,-6.2306511111,08/06/2020 10:29:55,bac,1,"['14', '14C']"
1193,1193,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.37799,-6.2274338889,08/06/2020 10:29:55,bac,1,"['14C', '14']"
1194,1194,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3775238889,-6.2251011111,08/06/2020 10:29:55,bac,1,"['14', '14C']"
1195,1195,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3763930556,-6.2212219444,08/06/2020 10:29:55,bac,1,"['14C', '14']"
1196,1196,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3780411111,-6.2144386111,08/06/2020 10:29:55,bac,1,"['15', '27B', '27A', '27X', '27', '43', '42']"
1197,1197,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3792322222,-6.2117583333,08/06/2020 10:29:55,bac,1,"['42', '43', '27', '27X', '27A', '27B', '15']"
1198,1198,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3825088889,-6.206905,08/06/2020 10:29:55,bac,1,"['15', '27B', '27A', '27X', '27', '43', '42']"
1199,1199,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3849830556,-6.2027569444,08/06/2020 10:29:55,bac,1,"['42', '43', '27', '27X', '15']"
1200,1200,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3869588889,-6.2010419444,08/06/2020 10:29:55,bac,1,"['15', '27X', '27', '43', '42']"
1201,1201,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3908780556,-6.1960488889,08/06/2020 10:29:55,bac,1,"['42', '43', '27', '27X', '15']"
1202,1202,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3924969444,-6.193415,08/06/2020 10:29:55,bac,1,"['15', '43', '42']"
1203,1203,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3967180556,-6.1875188889,08/06/2020 10:29:55,bac,1,"['42', '43', '15']"
1205,1205,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4014930556,-6.18184,08/06/2020 10:29:55,bac,1,"['27X', '27', '43', '42']"
1206,1206,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4080961111,-6.178085,08/06/2020 10:29:55,bac,1,"['42', '43']"
1207,1207,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4107138889,-6.1789919444,08/06/2020 10:29:55,bac,1,"['43', '42']"
1208,1208,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4142980556,-6.1786569444,08/06/2020 10:29:55,bac,1,"['42', '43']"
1209,1209,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.41696,-6.17796,08/06/2020 10:29:55,bac,1,"['43', '42']"
1210,1210,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4190319444,-6.1773419444,08/06/2020 10:29:55,bac,1,"['42', '43']"
1211,1211,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4212980556,-6.1765811111,08/06/2020 10:29:55,bac,1,['42']
1212,1212,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4205569444,-6.1767261111,08/06/2020 10:29:55,bac,1,"['42', '43']"
1213,1213,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4174988889,-6.1776988889,08/06/2020 10:29:55,bac,1,"['43', '42']"
1214,1214,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4153088889,-6.1780269444,08/06/2020 10:29:55,bac,1,"['42', '43']"
1215,1215,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4133961111,-6.1789269444,08/06/2020 10:29:55,bac,1,"['43', '42']"
1216,1216,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4103211111,-6.1786330556,08/06/2020 10:29:55,bac,1,"['42', '43']"
1217,1217,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.4081911111,-6.1779288889,08/06/2020 10:29:55,bac,1,"['43', '42']"
1218,1218,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3996738889,-6.18422,08/06/2020 10:29:55,bac,1,"['42', '43', '27', '27X', '15']"
1219,1219,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3812588889,-6.2083430556,08/06/2020 10:29:55,bac,1,"['15', '27X', '27A', '27B', '27', '43', '42']"
1220,1220,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3787625,-6.2121988889,08/06/2020 10:29:55,bac,1,"['42', '43', '27', '27B', '27A', '27X', '15']"
1221,1221,Malahide Road,Bóthar Mhullach Íde,Malahide Road,,53.3768163889,-6.2160983333,08/06/2020 10:29:55,bac,1,"['15', '27X', '27A', '27B', '27', '43', '42']"
1222,1222,Ardlea Road,Bóthar Ard Liath,Ardlea Road,,53.384065,-6.2068430556,08/06/2020 10:29:55,bac,1,['27B']
1223,1223,Ardlea Road,Bóthar Ard Liath,Ardlea Road,,53.3852519444,-6.2085011111,08/06/2020 10:29:55,bac,1,['27B']
